NumNacional,Nombre,NombreJapo,Evoluciona,Generación,Categoría,Tipos,Habilidad,Hab.Oculta,Peso,Altura,GrupoHuevo,Sexo,Color,PS_Max,At_Max,Def_Max,AtEsp_Max,DefEsp_Max,Vel_Max,PE_PS,PE_At,PE_Def,PE_AtEsp,PE_DefEsp,PE_Vel
785,Tapu Koko,カプ・コケコ (Kapu-Kokeko),1,Séptima,Dios nativo,eléctrico|hada,Electrogénesis,Telepatía,"20,5","1,8",Desconocido,Sin sexo,Amarillo,344,361,295,317,273,394,0,0,0,0,0,3
786,Tapu Lele,カプ・テテフ (Kapu-Tetefu),1,Séptima,Dios nativo,psíquico|hada,Psicogénesis,Telepatía,"18,6","1,2",Desconocido,Sin sexo,Rosa,344,295,273,394,361,317,0,0,0,3,0,0
787,Tapu Bulu,カプ・ブルル (Kapu-Bulul),1,Séptima,Dios nativo,planta|hada,Herbogénesis,Telepatía,"45,5","1,9",Desconocido,Sin sexo,Rojo,344,394,361,295,317,273,0,3,0,0,0,0
788,Tapu Fini,カプ・レヒレ (Kapu-Rehire),1,Séptima,Dios nativo,agua|hada,Nebulogénesis,Telepatía,"21,2","1,3",Desconocido,Sin sexo,Morado,344,273,361,317,394,295,0,0,0,0,3,0
789,Cosmog,コスモッグ (Cosmog),1,Séptima,Nebulosa,psíquico,Ignorante,,"0,1","0,2",Desconocido,Sin sexo,Azul,290,172,177,172,177,190,1,0,0,0,0,0
790,Cosmoem,コスモウム (Cosmovum),1,Séptima,Protostrella,psíquico,Robustez,,"999,9","0,1",Desconocido,Sin sexo,Azul,290,172,397,172,397,190,0,0,1,0,1,0
791,Solgaleo,ソルガレオ (Solgaleo),0,Séptima,Corona solar,psíquico|acero,Guardia metálica,,230,"3,4",Desconocido,Sin sexo,Blanco,478,410,344,357,304,322,0,3,0,0,0,0
792,Lunala,ルナアーラ (Lunala),0,Séptima,Corona lunar,psíquico|fantasma,Guardia espectro,,120,4,Desconocido,Sin sexo,Morado,478,357,304,410,344,322,0,0,0,3,0,0
793,Nihilego,ウツロイド (Uturoid),1,Séptima,Parásito,roca|veneno,Ultraimpulso,,"55,5","1,2",Desconocido,Sin sexo,Blanco,422,225,212,388,397,335,0,0,0,0,3,0
794,Buzzwole,マッシブーン (Massivoon),1,Séptima,Hinchado,bicho|lucha,Ultraimpulso,,"333,6","2,4",Desconocido,Sin sexo,Rojo,418,414,414,225,225,282,0,1,2,0,0,0
795,Pheromosa,フェローチェ (Pheroache),1,Séptima,Elegancia,bicho|lucha,Ultraimpulso,,25,"1,8",Desconocido,Sin sexo,Blanco,346,410,190,410,190,441,0,0,0,0,0,3
796,Xurkitree,デンジュモク (Denjyumoku),1,Séptima,Luminaria,eléctrico,Ultraimpulso,,100,"3,8",Desconocido,Sin sexo,Negro,370,304,265,489,265,291,0,0,0,3,0,0
797,Celesteela,テッカグヤ (Tekkaguya),1,Séptima,Lanzamiento,acero|volador,Ultraimpulso,,"999,9","9,2",Desconocido,Sin sexo,Verde,398,331,335,344,331,243,0,1,1,1,0,0
798,Kartana,カミツルギ (Kamiturugi),1,Séptima,Desenvaine,planta|acero,Ultraimpulso,,"0,1","0,3",Desconocido,Sin sexo,Blanco,322,507,397,238,177,348,0,3,0,0,0,0
799,Guzzlord,アクジキング (Akuziking),1,Séptima,Tragaldabas,siniestro|dragón,Ultraimpulso,,888,"5,5",Desconocido,Sin sexo,Negro,650,331,225,322,225,203,3,0,0,0,0,0
800,Necrozma,ネクロズマ (Necrozma),1,Séptima,Prisma,psíquico|psíquico|acero|psíquico|fantasma|psíquico|dragón,Armadura prisma|Fuerza cerebralUN,,"230,0N|460,0MC|350,0AA|230,0UN","2,4N|3,8MC|4,2AA|7,5UN",Desconocido,Sin sexo,NegroN|AmarilloMCUN|AzulAA,398,344,331,388,304,282,0,1,0,2,0,0
801,Magearna,マギアナ (Magearna),1,Séptima,Artificial,acero|hada,Coránima,,"80,5",1,Desconocido,Sin sexo,GrisCA|RojoCV,364,317,361,394,361,251,0,0,0,3,0,0
802,Marshadow,マーシャドー (Marshadow),1,Séptima,Morasombra,lucha|fantasma,Experto,,"22,2","0,7",Desconocido,Sin sexo,Gris,384,383,284,306,306,383,0,2,0,0,0,1
803,Poipole,ベベノム (Bevenom),1,Séptima,Pin veneno,veneno,Ultraimpulso,,"1,8","0,6",Desconocido,Sin sexo,Morado,338,269,256,269,256,269,0,0,0,0,0,1
804,Naganadel,アーゴヨン (Agoyon),0,Séptima,Pin veneno,veneno|dragón,Ultraimpulso,,150,"3,6",Desconocido,Sin sexo,Morado,350,269,269,388,269,375,0,0,0,3,0,0
805,Stakataka,ツンデツンデ (Tundetunde),1,Séptima,Muro,roca|acero,Ultraimpulso,,820,"5,5",Desconocido,Sin sexo,Gris,326,397,573,225,331,137,0,0,3,0,0,0
806,Blacephalon,ズガドーン (Zugadoon),1,Séptima,Pirotecnia,fuego|fantasma,Ultraimpulso,,13,"1,8",Desconocido,Sin sexo,Blanco,310,388,225,441,282,344,0,0,0,3,0,0
807,Zeraora,ゼラオラ (Zeraora),1,Séptima,Fulgor,eléctrico,Absorbe electricidad,,"44,5","1,5",Desconocido,Sin sexo,Amarillo,380,355,273,333,284,423,0,0,0,0,0,3
808,Meltan,メルタン (Meltan),1,Séptima,Tuerca,acero,Imán,,8,"0,2",Desconocido,Sin sexo,Gris,296,251,251,229,185,183,0,1,0,0,0,0
809,Melmetal,メルメタル (Melmetal),1,Séptima,Tuerca,acero,Puño férreo,,800,"2,5",Desconocido,Sin sexo,Gris,474,423,423,284,251,183,0,3,0,0,0,0
810,Grookey,サルノリ (Sarunori),1,Octava,Chimpancé,planta,Espesura,Herbogénesis,5,"0,3",Campo|Planta,"87,5%|12,5%",Verde,304,251,218,196,196,251,0,1,0,0,0,0
811,Thwackey,バチンキー (Bachinkey),1,Octava,Ritmo,planta,Espesura,Herbogénesis,14,"0,7",Campo|Planta,"87,5%|12,5%",Verde,344,295,262,229,240,284,0,2,0,0,0,0
812,Rillaboom,ゴリランダー (Gorirander),0,Octava,Percusión,planta,Espesura,Herbogénesis,90,"2,1",Campo|Planta,"87,5%|12,5%",Verde,404,383,306,240,262,295,0,3,0,0,0,0
813,Scorbunny,ヒバニー (Hibanny),1,Octava,Conejo,fuego,Mar llamas,Líbero,"4,5","0,3",Campo|Humanoide,"87,5%|12,5%",Blanco,304,265,196,196,196,260,0,0,0,0,0,1
814,Raboot,ラビフット (Rabbifuto),1,Octava,Conejo,fuego,Mar llamas,Líbero,9,"0,6",Campo|Humanoide,"87,5%|12,5%",Gris,334,298,240,229,240,315,0,0,0,0,0,2
815,Cinderace,エースバーン (Aceburn),0,Octava,Delantero,fuego,Mar llamas,Líbero,33,"1,4",Campo|Humanoide,"87,5%|12,5%",Blanco,364,364,273,251,273,370,0,0,0,0,0,3
816,Sobble,メッソン (Messon),1,Octava,Acuartija,agua,Torrente,Francotirador,4,"0,3",Agua 1|Campo,"87,5%|12,5%",Azul,304,196,196,262,196,262,0,0,0,0,1,1
817,Drizzile,ジメレオン (Jimereon),1,Octava,Acuartija,agua,Torrente,Francotirador,"11,5","0,7",Agua 1|Campo,"87,5%|12,5%",Azul,334,240,229,317,229,306,0,0,0,2,0,0
818,Inteleon,インテレオン (Intereon),0,Octava,Agente,agua,Torrente,Francotirador,"45,2","1,9",Agua 1|Campo,"87,5%|12,5%",Azul,344,295,251,383,251,372,0,0,0,0,0,3
819,Skwovet,ホシガリス (Hoshigarisu),1,Octava,Abazón,normal,Carrillo,Gula,"2,5","0,3",Campo,50%|50%,Marrón,344,229,229,185,185,163,1,0,0,0,0,0
820,Greedent,ヨクバリス (Yokubarisu),0,Octava,Avaricia,normal,Carrillo,Gula,6,"0,6",Campo,50%|50%,Marrón,444,317,317,229,273,152,2,0,0,0,0,0
821,Rookidee,ココガラ (Kokogara),1,Octava,Pajarito,volador,Vista lince|Nerviosismo,Sacapecho,"1,8","0,2",Volador,50%|50%,Azul,280,212,185,181,185,234,0,0,0,0,0,1
822,Corvisquire,アオガラス (Aogarasu),1,Octava,Cuervo,volador,Vista lince|Nerviosismo,Sacapecho,16,"0,8",Volador,50%|50%,Azul,340,256,229,203,229,278,0,0,0,0,0,2
823,Corviknight,アーマーガア (Armorga),0,Octava,Cuervo,volador|acero,Presión|Nerviosismo,Coraza reflejo,75,"2,2",Volador,50%|50%,Morado,400,300,339,225,295,256,0,0,3,0,0,0
824,Blipbug,サッチムシ (Sacchimushi),1,Octava,Pupa,bicho,Enjambre|Ojo compuesto,Telepatía,8,"0,4",Bicho,50%|50%,Azul,254,152,152,163,207,207,0,0,0,0,1,0
825,Dottler,レドームシ (Redomushi),1,Octava,Radomo,bicho|psíquico,Enjambre|Ojo compuesto,Telepatía,"19,5","0,4",Bicho,50%|50%,Amarillo,304,185,284,218,306,174,0,0,0,0,2,0
826,Orbeetle,イオルブ (Eolb),0,Octava,Siete puntos,bicho|psíquico,Enjambre|Cacheo,Telepatía,"40,8","0,4",Bicho,50%|50%,Rojo,324,207,350,284,372,306,0,0,0,0,3,0
827,Nickit,クスネ (Kusune),1,Octava,Zorro,siniestro,Fuga|Liviano,Vigilante,"8,9","0,6",Campo,50%|50%,Marrón,284,170,170,212,223,218,0,0,0,0,1,0
828,Thievul,フォクスライ (Foxly),0,Octava,Zorro,siniestro,Fuga|Liviano,Vigilante,"19,9","1,2",Campo,50%|50%,Marrón,344,236,236,300,311,306,0,0,0,0,2,0
829,Gossifleur,ヒメンカ (Himenka),1,Octava,Adornofloral,planta,Pelusa|Regeneración,Efecto espora,"2,2","0,4",Planta,50%|50%,Verde,284,196,240,196,240,130,0,0,0,0,1,0
830,Eldegoss,ワタシラガ (Watashiraga),0,Octava,Adornalgodón,planta,Pelusa|Regeneración,Efecto espora,"2,5","0,5",Planta,50%|50%,Verde,324,218,306,284,372,240,0,0,0,0,2,0
831,Wooloo,ウールー (Wooluu),1,Octava,Oveja,normal,Peluche|Fuga,Antibalas,6,"0,6",Campo,50%|50%,Blanco,288,196,229,196,207,214,0,0,1,0,0,0
832,Dubwool,バイウールー (Baiwooluu),0,Octava,Oveja,normal,Peluche|Impasible,Antibalas,43,"1,3",Campo,50%|50%,Blanco,348,284,328,240,306,302,0,0,2,0,0,0
833,Chewtle,カムカメ (Kamukame),1,Octava,Mordedura,agua,Mandíbula fuerte|Caparazón,Nado rápido,"8,5","0,3",Monstruo|Agua 1,50%|50%,Verde,304,249,218,192,192,205,0,1,0,0,0,0
834,Drednaw,カジリガメ (Kajirigame),0,Octava,Mordisco,agua|roca,Mandíbula fuerte|Caparazón,Nado rápido,"115,5",1,Monstruo|Agua 1,50%|50%,Azul,384,361,306,214,258,271,0,2,0,0,0,0
835,Yamper,ワンパチ (Wanpachi),1,Octava,Perrito,eléctrico,Recogebolas,Cobardía,"13,5","0,3",Campo,50%|50%,Amarillo,322,207,218,196,218,166,1,0,0,0,0,0
836,Boltund,パルスワン (Pulsewan),0,Octava,Perro,eléctrico,Mandíbula fuerte,Tenacidad,34,1,Campo,50%|50%,Amarillo,342,306,240,306,240,375,0,0,0,0,0,2
837,Rolycoly,タンドン (Tandon),1,Octava,Carbón,roca,Combustible|Ignífugo,Absorbe fuego,12,"0,3",Mineral,50%|50%,Negro,264,196,218,196,218,174,0,0,1,0,0,0
838,Carkol,トロッゴン (Toroggon),1,Octava,Carbón,roca|fuego,Combustible|Cuerpo llama,Absorbe fuego,78,"1,1",Mineral,50%|50%,Negro,364,240,306,240,262,218,0,0,2,0,0,0
839,Coalossal,セキタンザン (Sekitanzan),0,Octava,Carbón,roca|fuego,Combustible|Cuerpo llama,Absorbe fuego,"310,5","2,8",Mineral,50%|50%,Negro,424,284,372,284,306,174,0,0,3,0,0,0
840,Applin,カジッチュ (Kajicchu),1,Octava,Manzanido,planta|dragón,Maduración|Gula,Antibalas,"0,5","0,2",Planta|Dragón,50%|50%,Verde,284,196,284,196,196,152,0,0,1,0,0,0
841,Flapple,アップリュー (Appryu),0,Octava,Manzanala,planta|dragón,Maduración|Gula,Entusiasmo,1,"0,3",Planta|Dragón,50%|50%,Verde,344,350,284,317,240,262,0,2,0,0,0,0
842,Appletun,タルップル (Tarupple),0,Octava,Manzanéctar,planta|dragón,Maduración|Gula,Sebo,13,"0,4",Planta|Dragón,50%|50%,Verde,424,295,284,328,284,174,2,0,0,0,0,0
843,Silicobra,スナヘビ (Sunahebi),1,Octava,Serpiente Arena1,tierra,Expulsarena|Mudar,Velo arena,"7,6","2,2",Campo|Dragón,50%|50%,Verde,308,234,273,185,218,210,0,0,1,0,0,0
844,Sandaconda,サダイジャ (Sadaija),0,Octava,Serpiente Arena1,tierra,Expulsarena|Mudar,Velo arena,"65,5","3,8",Campo|Dragón,50%|50%,Verde,348,344,383,251,262,265,0,0,2,0,0,0
845,Cramorant,ウッウ (Uu),1,Octava,Tragón,volador|agua,Tragamisil,,18,"0,8",Agua 1|Volador,50%|50%,Azul,344,295,229,295,317,295,0,0,0,0,2,0
846,Arrokuda,サシカマス (Sashikamasu),1,Octava,Arremetida,agua,Nado rápido,Hélice caudal,1,"0,5",Agua 2,50%|50%,Marrón,286,247,196,196,174,254,0,0,0,0,0,1
847,Barraskewda,カマスジョー (Kamasujaw),0,Octava,Ensarta,agua,Nado rápido,Hélice caudal,30,"1,3",Agua 2,50%|50%,Marrón,326,379,240,240,218,408,0,0,0,0,0,2
848,Toxel,エレズン (Eleson),1,Octava,Retoño,eléctrico|veneno,Cobardía|Electricidad estática,Zoquete,11,"0,4",Desconocido,50%|50%,Morado,284,192,185,227,185,196,0,0,0,1,0,0
849,Toxtricity,ストリンダー (Strinder),0,Octava,Punki,eléctrico|veneno,Punk rock|MásFA|MenosFG,Experto,40,"1,6",Humanoide,50%|50%,Morado,354,324,262,359,262,273,0,0,0,2,0,0
850,Sizzlipede,ヤクデ (Yakude),1,Octava,Radiador,fuego|bicho,Absorbe fuego|Humo blanco,Cuerpo llama,1,"0,7",Bicho,50%|50%,Rojo,304,251,207,218,218,207,0,1,0,0,0,0
851,Centiskorch,マルヤクデ (Maruyakude),0,Octava,Radiador,fuego|bicho,Absorbe fuego|Humo blanco,Cuerpo llama,120,3,Bicho,50%|50%,Rojo,404,361,251,306,306,251,0,2,0,0,0,0
852,Clobbopus,タタッコ (Tatakko),1,Octava,Malcriado,lucha,Flexibilidad,Experto,4,"0,6",Agua 1|Humanoide,50%|50%,Marrón,304,258,240,218,218,179,0,1,0,0,0,0
853,Grapploct,オトスパス (Otosupus),0,Octava,Jiu-Jitsu,lucha,Flexibilidad,Experto,39,"1,6",Agua 1|Humanoide,50%|50%,Azul,364,368,306,262,284,201,0,2,0,0,0,0
854,Sinistea,ヤバチャ (Yabacha),1,Octava,Té,fantasma,Armadura frágil,Cuerpo maldito,"0,2","0,1",Mineral|Amorfo,Sin sexo,Morado,284,207,207,271,227,218,0,0,0,1,0,0
855,Polteageist,ポットデス (Potdeath),0,Octava,Té,fantasma,Armadura frágil,Cuerpo maldito,"0,4","0,2",Mineral|Amorfo,Sin sexo,Morado,324,251,251,403,359,262,0,0,0,2,0,0
856,Hatenna,ミブリム (Mibrim),1,Octava,Calma,psíquico,Alma cura|Anticipación,Espejo mágico,"3,4","0,4",Hada,0%|100%,Rosa,288,174,207,232,225,194,0,0,0,1,0,0
857,Hattrem,テブリム (Tebrim),1,Octava,Serenidad,psíquico,Alma cura|Anticipación,Espejo mágico,"4,8","0,6",Hada,0%|100%,Rosa,318,196,251,298,269,216,0,0,0,2,0,0
858,Hatterene,ブリムオン (Brimuon),0,Octava,Silencio,psíquico|hada,Alma cura|Anticipación,Espejo mágico,"5,1","2,1",Hada,0%|100%,Rosa,318,306,317,408,335,172,0,0,0,3,0,0
859,Impidimp,ベロバー (Beroba),1,Octava,Astuto,siniestro|hada,Bromista|Cacheo,Hurto,"5,5","0,4",Hada|Humanoide,100%|0%,Rosa,294,207,174,229,196,218,0,0,0,1,0,0
860,Morgrem,ギモー (Gimoh),1,Octava,Malicioso,siniestro|hada,Bromista|Cacheo,Hurto,"12,5","0,8",Hada|Humanoide,100%|0%,Rosa,334,240,207,273,229,262,0,0,0,2,0,0
861,Grimmsnarl,オーロンゲ (Ohlonge),0,Octava,Voluminoso,siniestro|hada,Bromista|Cacheo,Hurto,61,"1,5",Hada|Humanoide,100%|0%,Morado,394,372,251,317,273,240,0,3,0,0,0,0
862,Obstagoon,タチフサグマ (Tachifusaguma),0,Octava,Bloqueador,siniestro|normal,Audaz|Agallas,Competitivo,46,"1,6",Campo,50%|50%,Gris,390,306,331,240,287,317,0,0,3,0,0,0
863,Perrserker,ニャイキング (Nyaiking),0,Octava,Vikingo,acero,Armadura batalla|Garra dura,Alma acerada,28,"0,8",Campo,50%|50%,Marrón,344,350,328,218,240,218,0,2,0,0,0,0
864,Cursola,サニゴーン (Sunigoon),0,Octava,Coral,fantasma,Armadura frágil,Cuerpo mortal,"0,4",1,Agua 1|Agua 3,25%|75%,Blanco,324,317,218,427,394,174,0,0,0,2,0,0
865,Sirfetch'd,ネギガナイト (Negigaknight),0,Octava,Pato salvaje,lucha,Impasible,Intrépido,117,"0,8",Volador|Campo,50%|50%,Blanco,328,405,317,258,289,251,0,2,0,0,0,0
866,Mr. Rime,バリコオル (Barrikohru),0,Octava,Cómico,hielo|psíquico,Tumbos|Antibarrera,Gélido,"58,2","1,5",Humanoide,50%|50%,Morado,364,295,273,350,328,262,0,0,0,3,0,0
867,Runerigus,デスバーン (Deathbarn),0,Octava,Resquemor,tierra|fantasma,Alma errante,,"66,6","1,6",Mineral|Amorfo,50%|50%,Gris,320,317,427,218,339,174,0,0,2,0,0,0
868,Milcery,マホミル (Mahomil),1,Octava,Nata,hada,Velo dulce,Velo aroma,"0,3","0,2",Hada|Amorfo,0%|100%,Blanco,294,196,196,218,243,183,0,0,0,0,1,0
869,Alcremie,マホイップ (Mawhip),1,Octava,Nata,hada,Velo dulce,Velo aroma,"0,5","0,3",Hada|Amorfo,0%|100%,BlancoCVCS|RosaCR|VerdeCT|AzulCM|AmarilloCLMRTS|MarrónMCVC,334,240,273,350,375,249,0,0,0,0,2,0
870,Falinks,タイレーツ (Tairetsu),1,Octava,Formación,lucha,Armadura batalla,Competitivo,62,3,Hada|Mineral,Sin sexo,Amarillo,334,328,328,262,240,273,0,2,0,0,1,0
871,Pincurchin,バチンウニ (Bachinuni),1,Octava,Erizo de Mar,eléctrico,Pararrayos,Electrogénesis,1,"0,3",Agua 1|Amorfo,50%|50%,Morado,300,331,317,309,295,141,0,2,0,0,0,0
872,Snom,ユキハミ (Yukihami),1,Octava,Gusano,hielo|bicho,Polvo escudo,Escama de hielo,"3,8","0,3",Bicho,50%|50%,Blanco,264,163,185,207,174,152,0,0,0,1,0,0
873,Frosmoth,モスノウ (Mothnow),0,Octava,Polillahielo,hielo|bicho,Polvo escudo,Escama de hielo,42,"1,3",Bicho,50%|50%,Blanco,344,251,240,383,306,251,0,0,0,2,0,0
874,Stonjourner,イシヘンジン (Ishihengin),1,Octava,Megalito,roca,Fuente energía,,520,"2,5",Mineral,50%|50%,Gris,404,383,405,152,152,262,0,0,2,0,0,0
875,Eiscue,コオリッポ (Korippo),1,Octava,Pingüino,hielo,Cara de hielo,,89,"1,4",Agua 1|Campo,50%|50%,Azul,354,284,350,251,306,218,0,0,2,0,0,0
876,Indeedee,イエッサン (Yessan),1,Octava,Sensorio,psíquico|normal,Fuerza mentalM|Ritmo propioH|Sincronía,Psicogénesis,28,"0,9",Hada,50%|50%,Morado,324,251,229,339,317,317,0,0,0,2,0,0
877,Morpeko,モルペコ (Morpeko),1,Octava,Dos caras,eléctrico|siniestro,Mutapetito,,3,"0,3",Campo|Hada,50%|50%,Amarillo,320,317,236,262,236,322,0,0,0,0,0,2
878,Cufant,ゾウドウ (Zoudou),1,Octava,Broncefante,acero,Potencia bruta,Metal pesado,100,"1,2",Campo|Mineral,50%|50%,Amarillo,348,284,216,196,216,196,0,1,0,0,0,0
879,Copperajah,ダイオウドウ (Daioudou),0,Octava,Broncefante,acero,Potencia bruta,Metal pesado,650,3,Campo|Mineral,50%|50%,Verde,448,394,260,284,260,174,0,2,0,0,0,0
880,Dracozolt,パッチラゴン (Patchiragon),1,Octava,Fósil,eléctrico|dragón,Absorbe electricidad|Entusiasmo,Ímpetu arena,190,"1,8",Desconocido,Sin sexo,Verde,384,328,306,284,262,273,0,2,0,0,0,0
881,Arctozolt,パッチルドン (Patchilldon),1,Octava,Fósil,eléctrico|hielo,Absorbe electricidad|Electricidad estática,Quitanieves,150,"2,3",Desconocido,Sin sexo,Azul,384,328,306,306,284,229,0,2,0,0,0,0
882,Dracovish,ウオノラゴン (Uonoragon),1,Octava,Fósil,agua|dragón,Absorbe agua|Mandíbula fuerte,Ímpetu arena,215,"2,3",Desconocido,Sin sexo,Verde,384,306,328,262,284,273,0,0,2,0,0,0
883,Arctovish,ウオチルドン (Uochilldon),1,Octava,Fósil,agua|hielo,Absorbe agua|Gélido,Quitanieves,175,2,Desconocido,Sin sexo,Azul,384,306,328,284,306,229,0,0,2,0,0,0
884,Duraludon,ジュラルドン (Duraludon),1,Octava,Aleación,acero|dragón,Metal liviano|Metal pesado,Acérrimo,40,"1,8",Mineral|Dragón,50%|50%,Blanco,344,317,361,372,218,295,0,0,0,2,0,0
885,Dreepy,ドラメシヤ (Dorameshiya),1,Octava,Resentido,dragón|fantasma,Cuerpo puro|Allanamiento,Cuerpo maldito,2,"0,5",Amorfo|Dragón,50%|50%,Verde,260,240,174,196,174,289,0,0,0,0,0,1
886,Drakloak,ドロンチ (Doronch),1,Octava,Cuidador,dragón|fantasma,Cuerpo puro|Allanamiento,Cuerpo maldito,11,"1,4",Amorfo|Dragón,50%|50%,Verde,340,284,218,240,218,333,0,0,0,0,0,2
887,Dragapult,ドラパルト (Dorapult),0,Octava,Furtivo,dragón|fantasma,Cuerpo puro|Allanamiento,Cuerpo maldito,50,3,Amorfo|Dragón,50%|50%,Verde,380,372,273,328,273,421,0,0,0,0,0,3
888,Zacian,ザシアン (Zacian),1,Octava,Guerrero,hada|hada|acero,Espada indómita,,"110,0GA|355,0ES","2,8",Desconocido,Sin sexo,Azul,388,394,361,284,361,412,0,0,0,0,0,3
889,Zamazenta,ザマゼンタ (Zamazenta),1,Octava,Guerrero,lucha|lucha|acero,Escudo recio,,"210,0GA|785,0ES","2,9",Desconocido,Sin sexo,Rojo,388,394,361,284,361,412,0,0,0,0,0,3
890,Eternatus,ムゲンダイナ (Mugendina),1,Octava,Gigantesco,veneno|dragón,Presión,,950,20,Desconocido,Sin sexo,Morado,484,295,317,427,317,394,3,0,0,0,0,0
891,Kubfu,ダクマ (Dakuma),1,Octava,Kung-Fu,lucha,Fuerza mental,,12,"0,6",Desconocido,"87,5%|12,5%",Gris,324,306,240,225,218,267,0,1,0,0,0,0
892,Urshifu,ウーラオス (Wulaosu),1,Octava,Kung-fu,lucha|siniestro|lucha|agua,Puño invisible,,105,"1,9",Desconocido,"87,5%|12,5%",Gris,404,394,328,247,240,322,0,3,0,0,0,0
893,Zarude,ザルード (Zarude),1,Octava,Simiestro,siniestro|planta,Defensa hoja,,70,"1,8",Desconocido,Sin sexo,Verde,414,372,339,262,317,339,0,3,0,0,0,0
894,Regieleki,レジエレキ (Regieleki),1,Octava,Electrón,eléctrico,Transistor,,145,"1,2",Desconocido,Sin sexo,Amarillo,364,328,218,328,218,548,0,0,0,0,0,3
895,Regidrago,レジドラゴ (Regidrago),1,Octava,Dragosfera,dragón,Mandíbula dragón,,200,"2,1",Desconocido,Sin sexo,Verde,604,328,218,328,218,284,3,0,0,0,0,0
896,Glastrier,ブリザポス (Blizzapos),1,Octava,Corcel Feroz,hielo,Relincho blanco,,800,"2,2",Desconocido,Sin sexo,Blanco,404,427,394,251,350,174,0,3,0,0,0,0
897,Spectrier,レイスポス (Wraithpos),1,Octava,Corcel Veloz,fantasma,Relincho negro,,"44,5",2,Desconocido,Sin sexo,Negro,404,251,240,427,284,394,0,0,0,3,0,0
898,Calyrex,バドレックス (Budrex),1,Octava,ReyC|EmperadorJGJE,psíquico|planta|psíquico|hielo|psíquico|fantasma,NerviosismoC|Unidad ecuestreJGJE,,"7,7C|809,1JG|53,6JE","1,1C|2,4JG|2,4JE",Desconocido,Sin sexo,VerdeC|BlancoJG|NegroJE,404,284,284,284,284,284,3,0,0,0,0,0
899,Wyrdeer,アヤシシ (Ayashishi),0,Octava,Gran cuerno,normal|psíquico,Intimidación|Cacheo,Herbívoro,"95,1","1,8",Campo,50%|50%,Gris,410,339,267,339,273,251,0,1,0,1,0,0
900,Kleavor,バサギリ (Basagiri),0,Octava,Hacha,bicho|roca,Enjambre|Potencia bruta,Cortante1,89,"1,8",Bicho,50%|50%,Marrón,344,405,317,207,262,295,0,2,0,0,0,0
901,Ursaluna,ガチグマ (Gachiguma),0,Octava,Turba,tierra|normal,Agallas|Antibalas|Ojo mentalLc,Nerviosismo,"290,0 Kg|333,0 KgLc","2,4|2,7Lc",Campo,50%|50%,Marrón,464,416,339,207,284,218,0,3,0,0,0,0
902,Basculegion,イダイトウ (Idaitou),0,Octava,Gran Pez,agua|fantasma,Nado rápido1|Adaptable,Rompemoldes,110,3,Agua 2,50%|50%,Verde,444,355,251,284,273,280,2,0,0,0,0,0
903,Sneasler,オオニューラ (Ohnyula),0,Octava,Escalada,lucha|veneno,Presión|Liviano1,Toque tóxico,43,"1,3",Campo,50%|50%,Gris,364,394,240,196,284,372,0,2,0,0,0,0
904,Overqwil,ハリーマン (Haryman),0,Octava,Espinoso,siniestro|veneno,Nado rápido|Punto tóxico,Intimidación,"60,5","2,5",Agua 2,50%|50%,Negro,374,361,317,251,251,295,0,2,0,0,0,0
905,Enamorus,ラブトロス (Lovetolos),1,Octava,Amorodio,hada|volador,Gran encantoFA1|FundaFT,RespondónFA,48,"1,6",Desconocido,0%|100%,Rosa,352,361,262,405,284,342,0,0,0,3,0,0
906,Sprigatito,ニャオハ (Nyahoja),1,Novena,Gato Planta,planta,Espesura,Mutatipo,"4,1","0,4",Campo|Planta,"87,5%|12,5%",Verde,284,243,227,207,207,251,0,0,0,0,0,1
907,Floragato,ニャローテ (Nyarote),1,Novena,Gato Planta,planta,Espesura,Mutatipo,"12,2","0,9",Campo|Planta,"87,5%|12,5%",Verde,326,284,247,240,247,291,0,0,0,0,0,2
908,Meowscarada,マスカーニャ (Masquernya),0,Novena,Mago,planta|siniestro,Espesura,Mutatipo,"31,2","1,5",Campo|Planta,"87,5%|12,5%",Verde,356,350,262,287,262,379,0,0,0,0,0,3
909,Fuecoco,ホゲータ (Hogator),1,Novena,Fuegodrilo,fuego,Mar llamas,Ignorante,"9,8","0,4",Campo,"87,5%|12,5%",Rojo,338,207,238,247,196,188,1,0,0,0,0,0
910,Crocalor,アチゲータ (Achigator),1,Novena,Fuegodrilo,fuego,Mar llamas,Ignorante,"30,7",1,Campo,"87,5%|12,5%",Rojo,366,229,280,306,236,216,0,0,0,2,0,0
911,Skeledirge,ラウドボーン (Laudbon),0,Novena,Cantante,fuego|fantasma,Mar llamas,Ignorante,"326,5","1,6",Campo,"87,5%|12,5%",Rojo,412,273,328,350,273,254,0,0,0,3,0,0
912,Quaxly,クワッス (Kuwassu),1,Novena,Patito,agua,Torrente,Autoestima,"6,1","0,5",Volador|Agua 1,"87,5%|12,5%",Blanco,314,251,207,218,207,218,0,1,0,0,0,0
913,Quaxwell,ウェルカモ (Welkamo),1,Novena,Disciplinado,agua,Torrente,Autoestima,"21,5","1,2",Volador|Agua 1,"87,5%|12,5%",Azul,344,295,251,251,240,251,0,2,0,0,0,0
